day,2016,2020
19,0,8052
18,2589,8738
17,2587,7826
16,2019,8370
15,2469,11861
14,0,7536
13,0,4556
12,0,6262
11,3604,8603
10,3592,7747
9,3961,7648
8,4791,null
7,6264,null
6,0,null
5,6002,null
4,7750,null
3,8717,null
2,10266,null
1,19132,null
